"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.157423996E1,-8.021077042E-2,1.477973219E0,2.545117557E-1,1.501870446E0
4.158420996E1,-2.584804437E-1,1.594449170E0,-1.722186273E-1,1.624419758E0
4.159417996E1,-4.673083786E-1,1.596444240E0,-8.352730018E-1,1.861368399E0
4.160414896E1,-5.112465863E-1,1.359612710E0,-1.314762227E0,1.959214002E0
4.161411896E1,-3.367793756E-1,8.914349234E-1,-1.325813465E0,1.632745514E0
4.162408896E1,3.825211935E-3,3.898397148E-1,-7.977438176E-1,8.879103749E-1
4.163405796E1,2.514766305E-1,5.563274860E-2,9.631416678E-2,2.749762119E-1
4.164402796E1,3.650786934E-1,-2.308053893E-1,8.515686071E-1,9.548417003E-1
4.165399796E1,3.946952426E-1,-4.744606197E-1,1.417974939E0,1.546463754E0
4.166396696E1,4.206585978E-1,-7.001181203E-1,1.908105512E0,2.075568761E0
4.167393696E1,4.415341444E-1,-8.833657658E-1,2.335919384E0,2.536100717E0
4.168390696E1,5.469381002E-1,-1.135801175E0,2.506515409E0,2.805673732E0
4.169387596E1,7.038698401E-1,-1.456071303E0,2.454648267E0,2.939536444E0
4.170384596E1,8.303766165E-1,-1.706171919E0,2.495978726E0,3.135356079E0
4.171381596E1,8.394352692E-1,-1.948551287E0,2.419639817E0,3.218098901E0
4.172378596E1,7.310957187E-1,-2.135234756E0,2.277428516E0,3.206307699E0
4.173375496E1,4.635244992E-1,-2.267411651E0,1.977932961E0,3.044376678E0
4.174372496E1,1.452817839E-1,-2.376768617E0,1.565929960E0,2.849960087E0
4.175369496E1,-1.502075515E-1,-2.395363932E0,1.143382090E0,2.658505836E0
4.176366396E1,-4.275343752E-1,-2.367504873E0,7.191753656E-1,2.510991472E0
4.177363396E1,-6.206776292E-1,-2.298175022E0,2.499456650E-1,2.393600214E0
4.178360396E1,-7.852266099E-1,-2.138053114E0,-2.063950181E-1,2.287017895E0
4.179357296E1,-8.609817472E-1,-1.962574080E0,-5.145736885E-1,2.204035541E0
4.180354296E1,-8.814297527E-1,-1.810755218E0,-7.803044969E-1,2.159774983E0
4.181351296E1,-7.868307205E-1,-1.634937630E0,-1.000919359E0,2.072188022E0
4.182348196E1,-5.805681418E-1,-1.480771111E0,-1.123751233E0,1.947449431E0
4.183345196E1,-3.348595154E-1,-1.388408493E0,-1.194490263E0,1.861885074E0
4.184342196E1,-1.308372974E-2,-1.294966478E0,-1.279421071E0,1.820447099E0
4.185339096E1,3.227193801E-1,-1.068789745E0,-1.252276542E0,1.677693611E0
4.186336096E1,5.974630136E-1,-7.588773751E-1,-1.120772077E0,1.479522548E0
4.187333096E1,8.008451807E-1,-5.576781929E-1,-9.932747090E-1,1.392462789E0
4.188329996E1,8.714048477E-1,-3.980404347E-1,-7.428875792E-1,1.212297221E0
4.189326996E1,9.155510335E-1,-3.058368605E-1,-4.195669591E-1,1.052523783E0
4.190323996E1,1.027672271E0,-2.979325944E-1,-1.310226542E-1,1.077980085E0
4.191320896E1,1.243327670E0,-3.269441396E-1,6.694886506E-2,1.287337686E0
4.192317896E1,1.477654984E0,-3.279440135E-1,2.885811424E-1,1.540873325E0
4.193314896E1,1.656395742E0,-3.229013747E-1,4.758826625E-1,1.753389991E0
4.194311796E1,1.784279757E0,-3.176991069E-1,5.320592022E-1,1.888828729E0
4.195308796E1,1.965916056E0,-2.763990533E-1,5.751771551E-1,2.066894079E0
4.196305796E1,2.103958292E0,-2.297499669E-1,7.384015954E-1,2.241575887E0
4.197302696E1,2.214733062E0,-1.160689849E-1,9.136479110E-1,2.398596892E0
4.198299696E1,2.378257757E0,-4.369624257E-3,1.053675277E0,2.601222913E0
4.199296696E1,2.554246230E0,1.049996209E-1,1.139919954E0,2.799038447E0
4.200293596E1,2.668975326E0,1.451963049E-1,1.107301261E0,2.893203646E0
4.201290596E1,2.634120073E0,1.252385885E-1,9.063763136E-1,2.788510585E0
4.202287596E1,2.270401917E0,1.798381341E-1,5.555357730E-1,2.344288083E0
4.203284496E1,1.643379986E0,4.959427053E-1,2.559221041E-1,1.735555550E0
4.204281496E1,1.029376588E0,9.084935904E-1,7.198624134E-2,1.374830456E0
4.205278496E1,5.603147389E-1,1.346715506E0,2.246330684E-1,1.475823593E0
4.206275396E1,3.406492456E-1,1.834571512E0,5.469035286E-1,1.944427425E0
4.207272396E1,3.344285756E-1,2.216191211E0,6.044518250E-1,2.321359077E0
4.208269396E1,4.388190994E-1,2.519143640E0,4.914046812E-1,2.603867401E0
4.209266296E1,4.963686018E-1,2.727692188E0,3.490056843E-1,2.794367805E0
4.210263296E1,4.678003487E-1,2.861201663E0,3.559311265E-1,2.920958591E0
4.211260296E1,3.273454413E-1,2.813169710E0,5.283608383E-1,2.881014410E0
4.212257196E1,1.648199626E-1,2.522556075E0,7.056127489E-1,2.624565512E0
4.213254196E1,6.110278230E-2,2.080576739E0,8.131506461E-1,2.234669347E0
4.214251196E1,-3.075461844E-2,1.711018091E0,1.018935800E0,1.991672393E0
4.215248021E1,-4.306771257E-2,1.408498941E0,1.232908809E0,1.872375023E0
4.216245021E1,6.593456500E-2,1.024104738E0,1.327174112E0,1.677655806E0
4.217242021E1,3.019025980E-1,6.321647036E-1,1.383923678E0,1.551135758E0
4.218238921E1,5.418335541E-1,2.632761472E-1,1.306930466E0,1.439084839E0
4.219235921E1,7.936134175E-1,-8.782050133E-2,1.029911023E0,1.303169756E0
4.220232921E1,9.452768891E-1,-3.772588456E-1,6.082466680E-1,1.185679823E0
4.221229921E1,9.672531375E-1,-6.665533483E-1,9.949271321E-2,1.178885405E0
4.222226821E1,8.611688581E-1,-9.879823941E-1,-4.480581021E-1,1.385090999E0
4.223223821E1,7.106354340E-1,-1.360084580E0,-9.567758042E-1,1.808384009E0
4.224220821E1,6.157878951E-1,-1.716582302E0,-1.408498941E0,2.304282708E0
4.225217721E1,5.594874676E-1,-1.996347013E0,-1.789664896E0,2.738855246E0
4.226214721E1,6.815013166E-1,-2.342279985E0,-1.869980496E0,3.073686163E0
4.227211721E1,7.928355917E-1,-2.620521496E0,-1.758376445E0,3.253860616E0
4.228208621E1,9.235798453E-1,-2.795630402E0,-1.766494719E0,3.433518992E0
4.229205621E1,9.920045476E-1,-2.894974011E0,-1.902548903E0,3.603420580E0
4.230202621E1,9.792412452E-1,-2.851301157E0,-2.046016186E0,3.643489253E0
4.231199521E1,8.912443042E-1,-2.704878691E0,-2.166914386E0,3.578575569E0
4.232196521E1,7.610769515E-1,-2.505949398E0,-2.333664697E0,3.507849973E0
4.233193521E1,5.264600547E-1,-2.238350405E0,-2.511973200E0,3.405492927E0
4.234190421E1,2.343280078E-1,-1.952201704E0,-2.629864762E0,3.283624487E0
4.235187421E1,-1.117808927E-1,-1.703043659E0,-2.570961081E0,3.085886186E0
4.236184421E1,-4.194215462E-1,-1.448851161E0,-2.312084379E0,2.760582963E0
4.237181321E1,-6.758738101E-1,-1.080032771E0,-1.935902590E0,2.317540729E0
4.238178321E1,-8.834635605E-1,-6.460436547E-1,-1.618639101E0,1.953937769E0
4.239175321E1,-9.853647418E-1,-2.330723548E-1,-1.349395870E0,1.687049380E0
4.240172221E1,-1.026043821E0,1.245456934E-1,-1.037605374E0,1.464548554E0
4.241169221E1,-9.784977718E-1,4.000904685E-1,-7.825083125E-1,1.315237443E0
4.242166221E1,-9.859766530E-1,6.990673757E-1,-5.372222936E-1,1.322668873E0
4.243163121E1,-1.070453789E0,1.048277128E0,-3.151666778E-1,1.531040916E0
4.244160121E1,-1.252503414E0,1.429257726E0,-1.871506619E-1,1.909598863E0
4.245157121E1,-1.550682907E0,1.804637861E0,-1.287480873E-1,2.382836830E0
4.246154021E1,-1.894662763E0,2.122072089E0,-8.565410793E-2,2.846097954E0
4.247151021E1,-2.226763270E0,2.392502305E0,1.706451416E-2,3.268460362E0
4.248148021E1,-2.525942783E0,2.505103306E0,6.497776866E-2,3.558110682E0
4.249144921E1,-2.872320436E0,2.447553840E0,1.502816284E-1,3.776682282E0
4.250141921E1,-3.257684107E0,2.440643016E0,3.667461365E-1,4.087021752E0
4.251138921E1,-3.591644613E0,2.383087703E0,4.068188596E-1,4.329494152E0
4.252135821E1,-3.905062973E0,2.357368725E0,4.607664406E-1,4.584649370E0
4.253132821E1,-4.085342572E0,2.250127866E0,6.042185211E-1,4.702996850E0
4.254129821E1,-4.080410154E0,2.070658692E0,7.824241126E-1,4.642150572E0
4.255126721E1,-3.867337908E0,1.912373394E0,1.001054429E0,4.428948460E0
4.256123721E1,-3.561799840E0,1.678054998E0,1.455832152E0,4.197824904E0
4.257120721E1,-3.213714215E0,1.399990658E0,2.042285078E0,4.056952210E0
4.258117621E1,-2.919402801E0,1.216856448E0,2.318510469E0,3.921625062E0
4.259114621E1,-2.744935919E0,1.056847976E0,2.382902346E0,3.785475457E0
4.260111621E1,-2.630859958E0,9.814457917E-1,2.368870783E0,3.673718654E0
4.261108621E1,-2.570198604E0,8.656925565E-1,2.237619503E0,3.516004196E0
4.262105521E1,-2.565992702E0,7.979537326E-1,2.174789416E0,3.456986796E0
4.263102521E1,-2.573150278E0,6.861204708E-1,2.243763172E0,3.482289021E0
4.264099521E1,-2.580746104E0,5.421643603E-1,2.392121651E0,3.560398663E0
4.265096421E1,-2.710333559E0,2.430482894E-1,2.635101528E0,3.787973143E0
4.266093421E1,-2.918727740E0,-1.737283784E-1,3.034771582E0,4.214141873E0
4.267090421E1,-3.235315291E0,-5.593569285E-1,3.540057553E0,4.828266012E0
4.268087321E1,-3.483799445E0,-8.760064602E-1,4.017823019E0,5.389540584E0
4.269084321E1,-3.528532983E0,-1.185453976E0,4.338197812E0,5.716275571E0
4.270081321E1,-3.411642172E0,-1.539412252E0,4.356990763E0,5.743906415E0
4.271078221E1,-3.340766317E0,-1.716878756E0,4.140813353E0,5.590592766E0
4.272075221E1,-3.442867473E0,-1.563632004E0,3.810567291E0,5.368305558E0
4.273072221E1,-3.498729725E0,-1.432740912E0,3.423651769E0,5.100514449E0
4.274069121E1,-3.341765606E0,-1.499431915E0,3.294538230E0,4.926426249E0
4.275066121E1,-2.973225836E0,-1.579714186E0,3.615549200E0,4.940421521E0
4.276063121E1,-2.386827144E0,-1.727445844E0,3.661459783E0,4.699712832E0
4.277060021E1,-1.605258186E0,-1.930669332E0,3.379801744E0,4.210391638E0
4.278057021E1,-7.826241604E-1,-2.081487735E0,3.119457976E0,3.830941115E0
4.279054021E1,-2.070067830E-2,-2.221612750E0,2.823596465E0,3.592866366E0
4.280050921E1,5.867110438E-1,-2.473685047E0,2.368682503E0,3.474766806E0
4.281047921E1,1.035962599E0,-2.764158933E0,1.838946984E0,3.477861286E0
4.282044921E1,1.318178170E0,-2.896116557E0,1.415498643E0,3.482631363E0
4.283041821E1,1.460455253E0,-2.703620955E0,1.161186277E0,3.284942828E0
4.284038821E1,1.460095941E0,-2.378908113E0,7.936548597E-1,2.901891109E0
4.285035821E1,1.429202178E0,-2.231442504E0,2.705033058E-1,2.663667876E0
4.286032721E1,1.458756198E0,-1.971387588E0,6.266461015E-3,2.452422870E0
4.287029721E1,1.560253191E0,-1.815196763E0,-2.915304780E-2,2.393779273E0
4.288026721E1,1.680213205E0,-2.041338998E0,-1.710176092E-1,2.649420379E0
4.289023621E1,1.791178156E0,-2.384678730E0,-3.796825165E-1,3.006521353E0
4.290020621E1,1.866727690E0,-2.541871768E0,-5.017408043E-1,3.193356884E0
4.291017621E1,1.954958958E0,-2.567879598E0,-5.664747441E-1,3.276700138E0
4.292014521E1,2.020998581E0,-2.410298306E0,-4.558249587E-1,3.178324965E0
4.293011521E1,2.007846147E0,-2.155040445E0,-9.925414681E-2,2.947116702E0
4.294008521E1,2.014787961E0,-1.933922138E0,2.336249167E-1,2.802499950E0
4.295005421E1,2.067219652E0,-1.870267594E0,3.123097283E-1,2.805144440E0
4.296002421E1,2.134357382E0,-1.887265450E0,1.767835486E-1,2.854558589E0
4.296999421E1,2.196465045E0,-1.897153092E0,-3.700702786E-3,2.902354603E0
4.297996321E1,2.182885910E0,-1.864481775E0,-1.809146065E-1,2.876458461E0
4.298993321E1,2.157774457E0,-1.857532943E0,-4.327623707E-1,2.879878906E0
4.299990321E1,2.116188182E0,-1.860568818E0,-7.139368451E-1,2.906832394E0
4.300987321E1,2.026797850E0,-1.716592827E0,-9.008887017E-1,2.804674831E0
4.301984221E1,1.822460613E0,-1.436319408E0,-9.147454333E-1,2.494220387E0
4.302981221E1,1.555617518E0,-1.195536330E0,-6.079835433E-1,2.053995367E0
4.303978221E1,1.349774331E0,-1.056738049E0,-1.615807879E-1,1.721828795E0
4.304975121E1,1.361900725E0,-1.078174526E0,1.647716135E-1,1.744816202E0
4.305972121E1,1.549266272E0,-1.033343339E0,3.364651608E-1,1.892414660E0
4.306969121E1,1.799561016E0,-8.613580155E-1,3.778073144E-1,2.030540777E0
4.307966021E1,2.001835063E0,-5.465029943E-1,3.500289470E-1,2.104407139E0
4.308963021E1,2.178712752E0,-2.770656359E-1,1.618468362E-1,2.202214572E0
4.309960021E1,2.174430690E0,9.597035050E-2,-3.155566871E-2,2.176776261E0
4.310956921E1,2.033292352E0,4.599881762E-1,-2.112914765E-1,2.095354624E0
4.311953921E1,1.853406125E0,7.022926998E-1,-3.764074910E-1,2.017427049E0
4.312950921E1,1.693836341E0,9.246009153E-1,-6.079496294E-1,2.023257560E0
4.313947821E1,1.609825885E0,1.167017121E0,-6.873285055E-1,2.103779650E0
4.314944821E1,1.487829285E0,1.447444906E0,-5.112226492E-1,2.137774856E0
4.315941821E1,1.322735490E0,1.719038717E0,-3.036248589E-1,2.190185230E0
4.316938721E1,1.123075880E0,1.868278956E0,-2.679281920E-1,2.196258456E0
4.317935721E1,8.703568073E-1,1.953830738E0,-3.724313843E-1,2.171101255E0
4.318932721E1,6.037773487E-1,2.077228623E0,-4.779625171E-1,2.215372205E0
4.319929621E1,4.596066454E-1,2.186413096E0,-5.946349347E-1,2.311975606E0
4.320926621E1,5.513378377E-1,2.181422498E0,-6.246913773E-1,2.335126729E0
4.321923621E1,8.420453200E-1,2.072376603E0,-4.496970767E-1,2.281668812E0
4.322920521E1,1.272926861E0,1.832675845E0,8.366897821E-2,2.232945150E0
4.323917521E1,1.695778786E0,1.522655886E0,8.922611350E-1,2.447504151E0
4.324914521E1,2.086241667E0,1.169901552E0,1.811226504E0,3.000269219E0
4.325911421E1,2.494755781E0,7.265346712E-1,2.746993262E0,3.781220837E0
4.326908421E1,2.853621625E0,2.238735151E-1,3.480578506E0,4.506406824E0
4.327905421E1,3.035136741E0,-2.795998192E-1,3.970420226E0,5.005443823E0
4.328902321E1,3.045134017E0,-8.279639822E-1,4.066416889E0,5.147243132E0
4.329899321E1,2.790928364E0,-1.294522090E0,3.732977663E0,4.837374371E0
4.330896321E1,2.452692081E0,-1.643925970E0,3.098920215E0,4.280361847E0
4.331893221E1,2.174327632E0,-1.790036779E0,2.353648142E0,3.670366725E0
4.332890221E1,1.800880440E0,-1.832581120E0,1.625732943E0,3.040482120E0
4.333887221E1,1.305366336E0,-1.836172480E0,9.163487399E-1,2.432119582E0
4.334884121E1,8.395654428E-1,-1.917099699E0,2.515203202E-1,2.107938296E0
4.335881121E1,4.879814653E-1,-2.001325917E0,-3.235182559E-1,2.085208718E0
4.336878121E1,2.281708532E-1,-1.999727873E0,-6.853182328E-1,2.126178399E0
4.337875121E1,-5.124828704E-3,-1.886932744E0,-8.124390399E-1,2.054409559E0
4.338872021E1,-2.199613624E-1,-1.757581809E0,-7.633294451E-1,1.928768689E0
4.339869021E1,-2.867982898E-1,-1.661542461E0,-8.442438000E-1,1.885662802E0
4.340866021E1,-3.182746191E-1,-1.585912235E0,-1.040797369E0,1.923454058E0
4.341862921E1,-3.734789130E-1,-1.518017290E0,-1.274379601E0,2.016905144E0
4.342859921E1,-4.313632416E-1,-1.436208311E0,-1.528822945E0,2.141510718E0
4.343856921E1,-4.795525943E-1,-1.278259229E0,-1.653998383E0,2.144674334E0
4.344853821E1,-6.143416594E-1,-1.049003352E0,-1.669359019E0,2.065086739E0
4.345850821E1,-7.958168676E-1,-7.554234248E-1,-1.748494066E0,2.064272399E0
4.346847821E1,-1.024697500E0,-4.388306111E-1,-1.875527750E0,2.181784043E0
4.347844721E1,-1.308016148E0,-1.438146079E-1,-2.109496483E0,2.486275185E0
4.348841721E1,-1.562642363E0,2.784853399E-2,-2.268661786E0,2.754896186E0
4.349838721E1,-1.729116686E0,9.144402087E-2,-2.296005705E0,2.875734466E0
4.350835621E1,-1.720198512E0,4.766416311E-2,-2.169872493E0,2.769422580E0
4.351832621E1,-1.662265761E0,-4.986797869E-2,-1.932465597E0,2.549517123E0
4.352829621E1,-1.569099589E0,-1.236709499E-1,-1.670662363E0,2.295317137E0
4.353826521E1,-1.429546140E0,-1.322265959E-1,-1.349701095E0,1.970476867E0
4.354823521E1,-1.264579083E0,-1.226289761E-1,-1.003149487E0,1.618798016E0
4.355820521E1,-1.132875229E0,-4.080713332E-2,-6.924436498E-1,1.328363547E0
4.356817421E1,-1.103553050E0,6.502805471E-2,-4.249072212E-1,1.184315891E0
4.357814421E1,-1.144646697E0,2.103705400E-1,-3.039581501E-1,1.202855927E0
4.358811421E1,-1.269233175E0,3.909495163E-1,-2.222491586E-1,1.346547090E0
4.359808321E1,-1.420502690E0,5.486448294E-1,5.337046087E-2,1.523708452E0
4.360805321E1,-1.525041404E0,6.566540122E-1,3.356483048E-1,1.693991016E0
4.361802321E1,-1.584833570E0,7.090590978E-1,5.853741145E-1,1.832245917E0
4.362799221E1,-1.578054454E0,7.631891119E-1,8.958869934E-1,1.968585021E0
4.363796221E1,-1.566725766E0,8.086190540E-1,1.040926593E0,2.047442935E0
4.364793221E1,-1.563121396E0,7.756243855E-1,1.097835204E0,2.061597396E0
4.365790121E1,-1.652501204E0,7.777223665E-1,1.177278984E0,2.172923863E0
4.366787121E1,-1.801732087E0,7.860926557E-1,1.248452463E0,2.328693567E0
4.367784121E1,-1.969181580E0,7.846121407E-1,1.441011214E0,2.563163207E0
4.368781021E1,-2.057665886E0,8.270167333E-1,1.705037559E0,2.797337780E0
4.369778021E1,-2.098889633E0,9.686503297E-1,1.981381064E0,3.044584056E0
4.370775021E1,-2.046942239E0,1.196677707E0,2.122657980E0,3.182402703E0
4.371772021E1,-1.953773143E0,1.484994555E0,2.172368669E0,3.277441679E0
4.372768921E1,-1.966704553E0,1.745904334E0,2.104923083E0,3.368502624E0
4.373765921E1,-2.065792639E0,1.909846812E0,1.893137224E0,3.391014984E0
4.374762921E1,-2.236538206E0,2.043033521E0,1.751655656E0,3.499198001E0
4.375759821E1,-2.385934712E0,2.106254202E0,1.678800518E0,3.598244349E0
4.376756821E1,-2.362615870E0,1.871503696E0,1.579121863E0,3.402661560E0
4.377753821E1,-2.113460895E0,1.339983607E0,1.568119450E0,2.953179918E0
4.378750721E1,-1.708916017E0,8.490139586E-1,1.900248023E0,2.692983700E0
4.379747721E1,-1.331248598E0,3.124588323E-1,2.204415504E0,2.594089641E0
4.380744721E1,-1.047698838E0,-1.721812052E-1,2.397215745E0,2.621824280E0
4.381741621E1,-9.341428404E-1,-4.342656898E-1,2.476974691E0,2.682650397E0
4.382738621E1,-8.068998264E-1,-5.479601204E-1,2.537560908E0,2.718558990E0
4.383735621E1,-6.183819392E-1,-7.037644440E-1,2.625716455E0,2.787842807E0
4.384732521E1,-4.333315971E-1,-8.797603726E-1,2.654481540E0,2.829845726E0
4.385729521E1,-3.552033674E-1,-1.092920619E0,2.597613567E0,2.840464954E0
4.386726521E1,-4.184661477E-1,-1.336573511E0,2.464153501E0,2.834359741E0
4.387723421E1,-6.406528873E-1,-1.478262071E0,2.279495507E0,2.791378627E0
4.388720421E1,-9.878557288E-1,-1.594794155E0,2.036899792E0,2.769149346E0
4.389717421E1,-1.376623722E0,-1.719121163E0,2.012534152E0,2.983414848E0
4.390714321E1,-1.714657398E0,-1.801534159E0,2.217297212E0,3.331963722E0
4.391711321E1,-1.939225855E0,-1.873018709E0,2.339546996E0,3.569632495E0
4.392708321E1,-1.997221610E0,-1.968287394E0,2.449821391E0,3.723529813E0
4.393705221E1,-2.006699800E0,-2.033114305E0,2.808981934E0,4.006342143E0
4.394702221E1,-2.005339299E0,-2.115636644E0,3.188491958E0,4.320160307E0
4.395699221E1,-2.010544198E0,-2.240020954E0,3.364158396E0,4.514149262E0
4.396696121E1,-1.987307217E0,-2.372466820E0,3.413537840E0,4.607627304E0
4.397693121E1,-1.957657156E0,-2.484746225E0,3.388805287E0,4.635772494E0
4.398690121E1,-1.967583974E0,-2.489301206E0,3.328144225E0,4.598320473E0
4.399687021E1,-1.996651799E0,-2.410573125E0,3.250677681E0,4.512691722E0
4.400684021E1,-1.998157895E0,-2.405239879E0,3.271052304E0,4.525217898E0
4.401681021E1,-1.902255519E0,-2.441717150E0,3.378364206E0,4.581910454E0
4.402677921E1,-1.775866198E0,-2.444050773E0,3.644436784E0,4.733814996E0
4.403674921E1,-1.603809977E0,-2.409576759E0,4.044340727E0,4.973425230E0
4.404671921E1,-1.345262181E0,-2.520069839E0,4.432659581E0,5.273419506E0
4.405668921E1,-1.093725050E0,-2.762876054E0,4.806154866E0,5.650561315E0
4.406665821E1,-8.814355268E-1,-3.137037629E0,5.328731346E0,6.246063675E0
4.407662821E1,-7.245243254E-1,-3.609894358E0,5.953116914E0,6.999705263E0
4.408659821E1,-6.703009019E-1,-3.762265196E0,6.356198233E0,7.416548974E0
4.409656721E1,-7.113175848E-1,-3.509466675E0,6.231008762E0,7.186640330E0
4.410653721E1,-8.813939385E-1,-3.046777670E0,5.476370618E0,6.328534158E0
4.411650721E1,-1.056687251E0,-2.487160540E0,4.467516003E0,5.221231151E0
4.412647621E1,-1.188294554E0,-1.970812806E0,3.340398527E0,4.056403504E0
4.413644621E1,-1.230389536E0,-1.587633655E0,2.574724349E0,3.265523619E0
4.414641621E1,-1.178543664E0,-1.397596223E0,2.354650939E0,2.981043679E0
4.415638525E1,-1.035570836E0,-1.425731270E0,2.177601927E0,2.801261638E0
4.416635525E1,-8.473624856E-1,-1.420529003E0,1.977328359E0,2.577935854E0
4.417632525E1,-6.351245642E-1,-1.272527204E0,1.855693409E0,2.338013414E0
4.418629425E1,-3.769562522E-1,-1.107909372E0,1.894194109E0,2.226551260E0
4.419626425E1,-5.534455396E-2,-1.016185854E0,1.990545698E0,2.235613760E0
4.420623425E1,3.004267973E-1,-7.567051345E-1,2.150292506E0,2.299264401E0
4.421620325E1,6.178125666E-1,-4.497397614E-1,2.187417648E0,2.317057226E0
4.422617325E1,7.864833228E-1,-2.163329458E-1,1.929081813E0,2.094448042E0
4.423614325E1,8.214713071E-1,-4.282149911E-2,1.483283660E0,1.696107073E0
4.424611225E1,6.405994584E-1,3.875183702E-2,9.965517810E-1,1.185320557E0
4.425608225E1,2.860188194E-1,3.140890360E-2,6.364346328E-1,6.984571040E-1
4.426605225E1,-1.242132792E-1,-3.748883843E-2,3.584717417E-1,3.812300373E-1
4.427602125E1,-6.708145067E-1,-2.258381796E-1,5.222616076E-2,7.097341457E-1
4.428599125E1,-1.363630332E0,-4.244616634E-1,-1.584171519E-1,1.436924278E0
4.429596125E1,-2.048109489E0,-5.541774648E-1,-2.395443454E-1,2.135239245E0
4.430593125E1,-2.613351055E0,-5.185503799E-1,-3.762890849E-1,2.690741851E0
4.431590025E1,-2.951314273E0,-4.259515339E-1,-5.147295168E-1,3.025993576E0
4.432587025E1,-3.216914688E0,-3.317493814E-1,-4.764749855E-1,3.268887605E0
4.433584025E1,-3.450548961E0,-2.884659523E-1,-1.289565405E-1,3.464986367E0
4.434580925E1,-3.603489318E0,-5.904038894E-1,1.403252819E-1,3.654230863E0
4.435577925E1,-3.800883717E0,-1.049647715E0,3.048665151E-1,3.954923634E0
4.436574925E1,-4.080672401E0,-1.388736522E0,4.886284232E-1,4.338114119E0
4.437571825E1,-4.382400423E0,-1.670587519E0,5.258909744E-1,4.719412828E0
4.438568825E1,-4.555177460E0,-1.897939543E0,4.217508942E-1,4.952745704E0
4.439565825E1,-4.490686472E0,-2.141498294E0,3.871067262E-1,4.990203558E0
4.440562725E1,-4.173077704E0,-2.230527415E0,5.647968856E-1,4.765377802E0
4.441559725E1,-3.529729031E0,-2.216228634E0,8.613156232E-1,4.255880754E0
4.442556725E1,-2.779185400E0,-2.288889644E0,1.350090812E0,3.845209031E0
4.443553625E1,-2.339556060E0,-2.308875427E0,1.688786978E0,3.695460695E0
4.444550625E1,-2.278074341E0,-2.291831378E0,1.991637665E0,3.795883870E0
4.445547625E1,-2.288934229E0,-2.196120059E0,2.437647488E0,4.000536025E0
4.446544525E1,-2.116334217E0,-2.052517120E0,2.727242245E0,4.016160767E0
4.447541525E1,-1.800825477E0,-1.783266873E0,2.990429222E0,3.919908171E0
4.448538525E1,-1.347139722E0,-1.474929158E0,3.345140035E0,3.896172905E0
4.449535425E1,-7.510320197E-1,-1.151762320E0,3.689665875E0,3.937542356E0
4.450532425E1,-8.761248663E-3,-9.701296753E-1,3.896417865E0,4.015382986E0
