"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.230272771E1,3.274452460E-1,-7.479348958E-2,-2.702466130E-2,3.369640745E-1
1.231269771E1,2.045630854E-1,-6.262835741E-2,7.343342721E-2,2.261876109E-1
1.232266671E1,1.363813350E-1,-8.297315955E-2,1.482263321E-1,2.178427397E-1
1.233263571E1,8.985328585E-2,-7.551854432E-2,1.820729399E-1,2.166269119E-1
1.234260571E1,8.221740693E-2,-7.051859021E-2,1.565422422E-1,1.903629353E-1
1.235257471E1,1.031397678E-1,-7.505310595E-2,6.693424702E-2,1.440519831E-1
1.236254371E1,1.442553417E-1,-8.966997564E-2,9.612822533E-3,1.701255845E-1
1.237251271E1,1.614802158E-1,-6.295346260E-2,-1.297964931E-1,2.165320488E-1
1.238248271E1,2.025303009E-1,-4.492064953E-2,-3.027442682E-1,3.670020156E-1
1.239245171E1,2.863821508E-1,-5.709747612E-2,-3.160741657E-1,4.303228280E-1
1.240242071E1,3.694943279E-1,-5.389554083E-2,-3.182469910E-1,4.906240261E-1
1.241238971E1,3.537293574E-1,-8.778307915E-2,-3.354167551E-1,4.953127566E-1
1.242235971E1,3.104640546E-1,-5.544856131E-2,-3.038154781E-1,4.379113117E-1
1.243232871E1,2.354442778E-1,-9.919801354E-3,-4.005564916E-1,4.647342395E-1
1.244229771E1,2.024556027E-1,4.144915760E-2,-5.571098435E-1,5.942034007E-1
1.245226771E1,1.736321917E-1,1.107176131E-1,-6.438234669E-1,6.759550165E-1
1.246223671E1,9.678077459E-2,1.192247272E-1,-7.342220056E-1,7.501086637E-1
1.247220571E1,2.872912467E-2,9.553707182E-2,-6.649336696E-1,6.723759957E-1
1.248217471E1,2.064827263E-2,4.347814143E-2,-4.842131907E-1,4.865995417E-1
1.249214471E1,1.336695425E-2,-7.065190673E-3,-5.283327717E-1,5.285490611E-1
1.250211371E1,-4.069954455E-3,-5.249045491E-2,-5.882667321E-1,5.906179480E-1
1.251208271E1,-2.402664766E-2,-9.298183858E-2,-5.867294991E-1,5.945371370E-1
1.252205171E1,-1.065209202E-1,-1.204181439E-1,-5.206547928E-1,5.449115975E-1
1.253202171E1,-1.662627997E-1,-1.569714278E-1,-3.789030826E-1,4.425504420E-1
1.254199071E1,-2.502956209E-1,-1.492624587E-1,-2.885606772E-1,4.101151592E-1
1.255195971E1,-2.604046527E-1,-1.442092949E-1,-1.717023182E-1,3.436402042E-1
1.256192971E1,-1.851478809E-1,-1.088710624E-1,1.322757125E-2,2.151920414E-1
1.257189871E1,-1.251112288E-1,-1.218115354E-1,1.507388806E-1,2.306796043E-1
1.258186771E1,-7.545729473E-2,-1.138330096E-1,2.249774694E-1,2.631855223E-1
1.259183671E1,1.173262093E-3,-1.137189889E-1,3.243199092E-1,3.436812309E-1
1.260180671E1,8.002645522E-2,-8.592834234E-2,3.955816805E-1,4.126412237E-1
1.261177571E1,2.034702408E-1,-5.846397042E-2,4.727222425E-1,5.179618647E-1
1.262174471E1,3.066585771E-1,-1.210899889E-2,6.021024138E-1,6.758057616E-1
1.263171371E1,3.435945978E-1,1.706568360E-2,6.098423731E-1,7.001829798E-1
1.264168371E1,3.127798079E-1,-3.626384676E-2,5.743907046E-1,6.550350802E-1
1.265165271E1,2.337877799E-1,-9.435418010E-2,5.378947234E-1,5.940455966E-1
1.266162171E1,2.481727161E-1,-1.044084674E-1,5.433764881E-1,6.064229818E-1
1.267159171E1,2.288701071E-1,-9.851856709E-2,4.692168367E-1,5.312738219E-1
1.268156071E1,1.808561708E-1,-1.216466439E-1,3.694978362E-1,4.289936031E-1
1.269152971E1,1.307200608E-1,-1.226570427E-1,4.530691659E-1,4.872413709E-1
1.270149871E1,8.966427460E-2,-1.243398714E-1,5.706853241E-1,5.909160895E-1
1.271146871E1,7.275441930E-2,-1.012837154E-1,4.206814384E-1,4.387761037E-1
1.272143771E1,4.252848051E-2,-7.226573825E-2,2.237437069E-1,2.389398564E-1
1.273140671E1,2.787046105E-2,-2.597508609E-2,1.011790502E-1,1.081141429E-1
1.274137571E1,7.855661139E-3,-3.511077583E-2,9.693923414E-2,1.034006436E-1
1.275134571E1,1.244041177E-1,-7.123078108E-3,2.128544372E-1,2.466457666E-1
1.276131417E1,2.668944774E-1,8.814736068E-2,2.962690616E-1,4.083845934E-1
1.277128317E1,3.937335218E-1,2.204148871E-1,3.407663727E-1,5.654471942E-1
1.278125317E1,4.255049528E-1,2.184636712E-1,3.656527072E-1,6.020653975E-1
1.279122217E1,3.319927718E-1,1.712251854E-1,3.771442401E-1,5.308248699E-1
1.280119117E1,2.354368226E-1,1.083728796E-1,3.718349683E-1,4.532509483E-1
1.281116017E1,5.822028771E-2,-3.711520135E-2,3.249712890E-1,3.322250424E-1
1.282113017E1,-4.622414008E-2,-1.342625964E-1,2.584136027E-1,2.948570942E-1
1.283109917E1,-1.216118529E-1,-1.735652411E-1,1.752562559E-1,2.750074379E-1
1.284106817E1,-1.531850633E-1,-1.794656664E-1,9.122416556E-2,2.529731951E-1
1.285103717E1,-1.619820531E-1,-1.246199530E-1,-2.477289855E-2,2.058689261E-1
1.286100717E1,-1.743559308E-1,-6.886733651E-2,-1.000271487E-1,2.124808959E-1
1.287097617E1,-1.312758386E-1,-3.851210117E-2,-1.244726032E-1,1.849593379E-1
1.288094517E1,-7.437073588E-2,7.223065495E-3,-1.781091124E-1,1.931477024E-1
1.289091517E1,-4.375807688E-2,-1.659264386E-2,-2.607086349E-1,2.648755885E-1
1.290088417E1,1.826523989E-3,-3.673571706E-2,-2.911866617E-1,2.935004618E-1
1.291085317E1,4.847341776E-4,-2.527049661E-2,-2.897026384E-1,2.908031149E-1
1.292082217E1,-4.146114439E-3,-2.577920437E-2,-3.021408355E-1,3.032669486E-1
1.293079217E1,3.282100618E-2,-2.788537145E-2,-3.393039840E-1,3.420263235E-1
1.294076117E1,8.548950881E-2,-6.133319914E-2,-3.093679941E-1,3.267702147E-1
1.295073017E1,1.425023465E-1,-9.819989383E-2,-1.696557927E-1,2.423493881E-1
1.296069917E1,2.244610141E-1,-1.082635367E-1,-5.500183403E-2,2.552037264E-1
1.297066917E1,2.652171305E-1,-9.729416013E-2,-3.598084152E-2,2.847821990E-1
1.298063817E1,3.104507522E-1,-1.063526666E-1,-2.791577697E-2,3.293476125E-1
1.299060717E1,3.019350135E-1,-8.423557341E-2,-3.364663303E-2,3.152657294E-1
1.300057717E1,2.722532313E-1,-4.076503336E-2,-4.780917406E-2,2.794088885E-1
1.301054617E1,1.830314447E-1,-1.028525233E-2,-4.318168759E-2,1.883373418E-1
1.302051517E1,1.247082460E-1,4.015809238E-2,-1.296737015E-1,1.843368869E-1
1.303048417E1,4.731537670E-2,5.878381312E-2,-1.178038538E-1,1.399000697E-1
1.304045417E1,-3.356184840E-2,2.315614343E-2,-5.374000490E-2,6.745808160E-2
1.305042317E1,-4.628305078E-2,1.147983849E-2,-3.573525846E-2,5.958956434E-2
1.306039217E1,-2.453023911E-2,3.902431726E-3,-2.394493282E-2,3.450103494E-2
1.307036117E1,4.014961392E-2,-4.706716239E-2,-2.180952966E-2,6.559698817E-2
1.308033117E1,7.337700158E-2,-6.790663898E-2,-1.364330828E-2,1.009040923E-1
1.309030017E1,7.672160894E-2,-5.113799393E-2,-5.891011298E-2,1.094152691E-1
1.310026917E1,9.349522412E-2,-3.608726084E-2,-1.783342302E-2,1.017923293E-1
1.311023817E1,9.392587155E-2,-1.983609438E-2,-2.534651041E-2,9.928738881E-2
1.312020817E1,5.023050606E-2,-7.188566923E-3,-4.996445775E-2,7.121254294E-2
1.313017717E1,-2.238314152E-3,-2.876362324E-2,-1.476889729E-2,3.241105366E-2
1.314014617E1,-2.522079527E-2,-7.879941702E-2,1.900403559E-2,8.489163684E-2
1.315011617E1,-1.407073975E-2,-1.091347718E-1,2.981670678E-2,1.140062285E-1
1.316008517E1,-4.558489323E-3,-8.125524759E-2,8.078688562E-2,1.146722110E-1
1.317005417E1,2.892763764E-2,-4.772731304E-2,9.377530575E-2,1.091261316E-1
1.318002317E1,3.853315115E-2,-3.985228300E-2,1.024999362E-1,1.165300181E-1
1.318999317E1,1.925897419E-2,-7.781825423E-2,9.002431691E-2,1.205444582E-1
1.319996217E1,1.958495647E-2,-9.784087479E-2,2.913959920E-2,1.039496202E-1
1.320993117E1,8.255391419E-2,-1.748785257E-2,-3.068326414E-2,8.979107101E-2
1.321990117E1,1.159485322E-1,-2.839641809E-2,-9.216322839E-2,1.508127294E-1
1.322987017E1,1.110775092E-1,-4.931483209E-2,-1.694201499E-1,2.085026449E-1
1.323983917E1,4.996621192E-2,-1.703586280E-2,-2.823585355E-1,2.872510845E-1
1.324980817E1,-3.924037188E-2,2.216679454E-3,-3.683628917E-1,3.704536954E-1
1.325977817E1,-1.558803374E-1,3.207724035E-2,-4.455847299E-1,4.731525974E-1
1.326974717E1,-2.393586963E-1,8.331639111E-2,-5.458457673E-1,6.018154270E-1
1.327971617E1,-3.893619972E-1,9.592766583E-2,-6.761153001E-1,7.860895502E-1
1.328968517E1,-5.809278917E-1,6.188751519E-2,-8.503997487E-1,1.031739799E0
1.329965517E1,-6.353119674E-1,4.377810359E-2,-9.609986633E-1,1.152847019E0
1.330962417E1,-6.165880135E-1,3.268885911E-2,-1.049803836E0,1.217923410E0
1.331959317E1,-5.038326457E-1,6.700909138E-3,-1.071582375E0,1.184137249E0
1.332956217E1,-3.691739005E-1,1.494606793E-2,-1.038781250E0,1.102533101E0
1.333953217E1,-2.147854802E-1,3.484063447E-2,-1.016285841E0,1.039318808E0
1.334950117E1,-1.056045154E-1,-1.101030707E-2,-1.029775953E0,1.035235265E0
1.335947017E1,-2.068978786E-2,-6.474621892E-2,-9.748548102E-1,9.772215927E-1
1.336944017E1,9.628610015E-3,-9.886472225E-2,-8.446338093E-1,8.504547109E-1
1.337940917E1,3.208001778E-2,-1.240147662E-1,-6.452765000E-1,6.578681868E-1
1.338937817E1,3.103292763E-2,-1.200351512E-1,-4.744992113E-1,4.904293850E-1
1.339934717E1,2.460201368E-2,-1.142949396E-1,-2.929975444E-1,3.154618096E-1
1.340931717E1,-7.642457038E-3,-1.454921740E-1,-9.622178078E-2,1.745995732E-1
1.341928617E1,8.792604357E-3,-1.502114618E-1,7.426490128E-2,1.677977017E-1
1.342925517E1,7.469832614E-2,-1.615258241E-1,1.711959493E-1,2.469382207E-1
1.343922417E1,1.175174864E-1,-1.461494011E-1,1.286656415E-1,2.274309881E-1
1.344919417E1,1.902242509E-1,-1.010404712E-1,9.975466847E-2,2.373719367E-1
1.345916317E1,2.643947196E-1,-6.314115822E-2,6.991281867E-2,2.806762830E-1
1.346913217E1,2.850855307E-1,2.063833237E-2,3.187668085E-2,2.876035872E-1
1.347910217E1,2.643972047E-1,5.728751063E-2,-7.937010527E-3,2.706487333E-1
1.348907117E1,1.885371099E-1,7.028937936E-2,-4.238178849E-2,2.056284383E-1
1.349904017E1,6.729290061E-2,8.064245939E-2,-1.469376057E-1,1.806161696E-1
1.350900917E1,-6.974091053E-2,3.982304692E-2,-3.085394436E-1,3.188201028E-1
1.351897917E1,-1.576363293E-1,-4.705839157E-3,-3.601311815E-1,3.931486044E-1
1.352894817E1,-1.672397232E-1,-3.346770823E-2,-2.692075628E-1,3.186878165E-1
1.353891717E1,-1.142136633E-1,-7.059577346E-2,-1.191089523E-1,1.794866754E-1
1.354888617E1,-6.176019207E-2,-5.234310508E-2,5.431303203E-2,9.748860150E-2
1.355885617E1,-1.559521850E-2,-5.545499325E-3,1.615655851E-1,1.624112118E-1
1.356882517E1,1.673542555E-2,2.092250705E-2,1.107912880E-1,1.139848028E-1
1.357879417E1,4.526722496E-2,3.291397691E-3,4.572054863E-2,6.442300460E-2
1.358876417E1,3.975695511E-2,-5.384759367E-2,1.847193897E-2,6.943623948E-2
1.359873317E1,4.586119244E-2,-6.537187099E-2,3.559784889E-2,8.742961360E-2
1.360870217E1,2.637566605E-2,-5.265008390E-2,1.017555857E-1,1.175666037E-1
1.361867117E1,-4.320308475E-2,-4.186314046E-2,1.640576684E-1,1.747396567E-1
1.362864117E1,-7.405323207E-2,-1.910577714E-2,2.398504472E-1,2.517481855E-1
1.363861017E1,-9.504649043E-3,1.992964983E-2,3.317160523E-1,3.324500995E-1
1.364857917E1,8.739489712E-2,6.790488482E-2,3.979047793E-1,4.130098726E-1
1.365854817E1,1.590145180E-1,8.597804368E-2,3.298075211E-1,3.760995107E-1
1.366851817E1,1.955532570E-1,8.784213603E-2,2.750541937E-1,3.487293029E-1
1.367848717E1,2.032085779E-1,7.418304026E-2,2.791513377E-1,3.531604720E-1
1.368845617E1,1.935468581E-1,1.800942421E-2,2.213481027E-1,2.945839578E-1
1.369842617E1,1.516054380E-1,1.315038800E-3,2.565992117E-1,2.980421004E-1
1.370839517E1,1.541244916E-1,1.484666526E-2,2.903329682E-1,3.290410534E-1
1.371836417E1,1.331683630E-1,5.526612818E-2,2.789367449E-1,3.139966011E-1
1.372833317E1,8.807405122E-2,1.155409813E-1,2.893535596E-1,3.237780711E-1
1.373830317E1,7.375750914E-2,1.561341065E-1,2.686766356E-1,3.193824728E-1
1.374827217E1,9.511665702E-2,1.621584928E-1,1.090827316E-1,2.173513229E-1
1.375824117E1,1.233236253E-1,1.116449815E-1,-6.027953088E-2,1.769376735E-1
1.376821071E1,1.749581940E-1,4.314660430E-2,-1.602335894E-1,2.411364807E-1
1.377818071E1,1.900736851E-1,2.640193284E-2,-2.446071571E-1,3.108982617E-1
1.378814971E1,1.660737884E-1,-4.431604743E-3,-1.796907842E-1,2.447221286E-1
1.379811871E1,8.261604086E-2,-2.284916461E-2,-6.176121533E-2,1.056500935E-1
1.380808771E1,-3.816609219E-2,-3.092066109E-2,4.988844395E-2,7.001138989E-2
1.381805771E1,-1.393582986E-1,-2.225450277E-2,9.980086148E-2,1.728473611E-1
1.382802671E1,-1.325910236E-1,-2.361339569E-2,7.412515283E-2,1.537286905E-1
1.383799571E1,-9.972060844E-2,-2.644929528E-2,2.964947641E-2,1.073445687E-1
1.384796571E1,2.444136143E-3,-1.700370312E-2,1.805620193E-3,1.727310005E-2
1.385793471E1,1.618569227E-1,3.444185436E-2,-2.092484593E-2,1.667985429E-1
1.386790371E1,1.938733520E-1,5.588067055E-2,-2.128269553E-2,2.028853841E-1
1.387787271E1,1.778259610E-1,6.810953736E-2,6.785518348E-2,2.021516940E-1
1.388784271E1,1.480481382E-1,1.097025365E-1,2.059073603E-1,2.763163744E-1
1.389781171E1,6.464272320E-2,1.305162853E-1,3.496746057E-1,3.787948155E-1
1.390778071E1,5.855255574E-3,1.353659660E-1,4.421839893E-1,4.624769282E-1
1.391774971E1,-6.827004343E-2,1.397291583E-1,4.314368069E-1,4.586095887E-1
1.392771971E1,-5.844803676E-2,1.142352980E-1,4.187998044E-1,4.380172971E-1
1.393768871E1,-2.647853136E-2,1.253455925E-1,3.463358456E-1,3.692711038E-1
1.394765771E1,1.963933557E-2,1.245310754E-1,2.315099788E-1,2.636106267E-1
1.395762771E1,2.340611190E-2,1.020596409E-1,1.008919519E-1,1.454070230E-1
1.396759671E1,9.628025293E-3,6.399485171E-2,-2.220187783E-2,6.841756569E-2
1.397756571E1,6.104493141E-3,4.238295794E-2,-4.928208768E-2,6.528632419E-2
1.398753471E1,-3.275405556E-2,4.790272951E-2,-1.218150437E-2,5.929492979E-2
1.399750471E1,-8.255362183E-2,3.174161017E-2,-1.785213411E-2,9.022931334E-2
1.400747371E1,-7.767616689E-2,4.952591658E-3,-6.119111180E-2,9.900740998E-2
1.401744271E1,-5.180106819E-2,5.179522097E-2,-1.014135236E-1,1.251031508E-1
1.402741171E1,-4.080830276E-2,6.275816560E-2,-1.311524624E-1,1.510128250E-1
1.403738171E1,-8.152538896E-2,5.525151014E-2,-1.344105309E-1,1.666292569E-1
1.404735071E1,-5.665425718E-2,1.185850418E-1,-9.459625483E-2,1.619276641E-1
1.405731971E1,-3.919447124E-2,1.289819759E-1,-7.421870828E-3,1.350097806E-1
1.406728871E1,-5.969247043E-2,1.326142663E-1,9.618201971E-2,1.743580097E-1
1.407725871E1,-8.035097569E-2,8.867711842E-2,1.184295058E-1,1.683610955E-1
1.408722771E1,-7.315860808E-2,2.641362727E-2,7.786035419E-2,1.100549699E-1
1.409719671E1,-3.065695167E-3,2.315497398E-3,-3.745726347E-3,5.365676185E-3
1.410716671E1,9.167001575E-2,7.780889869E-3,-8.986410320E-2,1.286059527E-1
1.411713571E1,9.177292675E-2,1.096294463E-2,-1.857385594E-1,2.074638973E-1
1.412710471E1,5.513924360E-2,9.270760417E-3,-2.070025438E-1,2.144209326E-1
1.413707371E1,4.790623784E-2,1.817490041E-2,-1.613784742E-1,1.693172956E-1
1.414704371E1,3.098995060E-2,4.113867044E-2,-1.289685273E-1,1.388727773E-1
1.415701271E1,1.662363410E-3,6.340662181E-2,-1.282411337E-2,6.471183065E-2
1.416698171E1,-3.793468863E-2,5.907032669E-2,1.626362103E-1,1.771408507E-1
1.417695071E1,-6.418488622E-2,9.317070365E-2,3.766115588E-1,3.932387899E-1
1.418692071E1,-8.061994761E-2,1.183546615E-1,5.663507831E-1,5.841751547E-1
1.419688971E1,-1.762292325E-2,9.492603779E-2,6.312560463E-1,6.385966771E-1
1.420685871E1,8.358653247E-2,1.183955920E-1,5.832942599E-1,6.010294654E-1
1.421682871E1,1.817223993E-1,1.039705110E-1,4.267181039E-1,4.753117269E-1
1.422679771E1,2.202646136E-1,5.093568027E-2,2.925782990E-1,3.697472172E-1
1.423676671E1,1.809952980E-1,3.324375987E-2,2.103828192E-1,2.795091699E-1
1.424673571E1,1.419870606E-1,4.720749557E-2,2.174158502E-1,2.639290149E-1
1.425670571E1,1.649864987E-1,4.497502863E-2,2.368935102E-1,2.921674744E-1
1.426667471E1,1.411582178E-1,5.215190113E-2,2.742987335E-1,3.128661989E-1
1.427664371E1,6.651500165E-2,4.228063166E-2,3.393712270E-1,3.484031099E-1
1.428661271E1,-1.765917599E-2,1.981796801E-2,4.501970136E-1,4.509788791E-1
1.429658271E1,6.737746596E-3,8.350993395E-3,5.115565252E-1,5.116690481E-1
1.430655171E1,8.783131868E-2,2.964889169E-2,5.251016003E-1,5.332214249E-1
1.431652071E1,1.120042929E-1,9.354960322E-3,5.329356998E-1,5.446585509E-1
1.432648971E1,1.323400319E-1,-1.178272426E-2,5.480653703E-1,5.639400383E-1
1.433645971E1,1.803798786E-1,7.534722090E-3,5.254822540E-1,5.556305175E-1
1.434642871E1,2.053007117E-1,3.101655543E-2,4.472266281E-1,4.930740977E-1
1.435639771E1,1.496945679E-1,3.840100408E-2,3.153689915E-1,3.511989487E-1
1.436636771E1,1.433354285E-1,4.941774309E-2,1.734307551E-1,2.303592525E-1
1.437633671E1,1.193428409E-1,5.563450277E-2,4.100009143E-2,1.379090971E-1
1.438630571E1,7.359948814E-2,1.585823357E-2,-5.617127717E-2,9.393391616E-2
1.439627471E1,2.196915865E-2,-1.021625519E-2,-1.325856149E-1,1.347811600E-1
1.440624471E1,1.712371722E-2,-4.537731707E-2,-1.451121050E-1,1.530027634E-1
1.441621371E1,5.054815605E-2,-6.492865205E-2,-1.565586144E-1,1.768656147E-1
1.442618271E1,1.407896970E-1,-5.327573597E-2,-1.638044840E-1,2.224678669E-1
1.443615171E1,2.584024930E-1,-6.248685479E-2,-1.727723587E-1,3.170595265E-1
1.444612171E1,4.304933587E-1,-7.808898032E-2,-2.437423539E-1,5.008320635E-1
1.445609071E1,5.848952276E-1,-8.293632209E-2,-2.820094568E-1,6.546069007E-1
1.446605971E1,6.469368169E-1,-1.145504630E-1,-2.866632557E-1,7.168157893E-1
1.447602971E1,5.951338483E-1,-1.914296544E-1,-2.055366468E-1,6.580842828E-1
1.448599871E1,4.742058273E-1,-2.429436243E-1,-9.939097166E-2,5.420067679E-1
1.449596771E1,4.302634169E-1,-2.655805349E-1,-6.036899328E-2,5.092190529E-1
1.450593671E1,4.766444816E-1,-2.709260595E-1,-7.380706429E-2,5.532073520E-1
1.451590671E1,5.266243614E-1,-2.381506616E-1,-1.500956869E-1,5.971412487E-1
1.452587571E1,5.806968171E-1,-2.331454450E-1,-2.205505425E-1,6.634818262E-1
1.453584471E1,6.370667899E-1,-2.027329069E-1,-3.034693229E-1,7.341991258E-1
1.454581371E1,7.077499793E-1,-2.215317053E-1,-1.865875751E-1,7.647229909E-1
1.455578371E1,8.711987333E-1,-2.731801611E-1,2.179040927E-1,9.386675806E-1
1.456575271E1,1.123397038E0,-1.915694028E-1,5.544078451E-1,1.267315194E0
1.457572171E1,1.361313373E0,-9.378992379E-2,6.566692150E-1,1.514326618E0
1.458569071E1,1.509296168E0,-1.255981922E-2,7.750285542E-1,1.696703254E0
1.459566071E1,1.454705686E0,3.787533939E-2,8.606937718E-1,1.690679432E0
1.460562971E1,1.367606731E0,3.024530768E-2,1.003171121E0,1.696353515E0
1.461559871E1,1.270330989E0,-1.673315245E-1,9.794495523E-1,1.612780855E0
1.462556871E1,1.187212965E0,-3.834259039E-1,8.185248220E-1,1.492137035E0
1.463553771E1,7.472472632E-1,-3.688517189E-1,5.501399624E-1,9.985409562E-1
1.464550671E1,1.275840528E-1,-4.388224250E-1,7.715225637E-2,4.634601190E-1
1.465547571E1,-1.779462674E-1,-6.817941159E-1,-3.994390887E-1,8.099751084E-1
1.466544571E1,-3.105285202E-1,-8.073999095E-1,-1.008645869E0,1.328792334E0
1.467541471E1,-3.477445860E-1,-7.341799057E-1,-1.879463511E0,2.047517892E0
1.468538371E1,-3.059448878E-1,-6.688589054E-1,-3.059950862E0,3.147105621E0
1.469535271E1,-2.779438877E-1,-6.494549203E-1,-3.783840253E0,3.849219604E0
1.470532271E1,-7.983563134E-1,-3.155613649E-1,-4.055871436E0,4.145726098E0
1.471529171E1,-1.367393892E0,-1.579566836E-2,-4.275096415E0,4.488481359E0
1.472526071E1,-1.680276209E0,1.463084453E-1,-4.305924690E0,4.624469887E0
1.473523071E1,-1.775738290E0,2.046355909E-1,-4.116281360E0,4.487637957E0
1.474519971E1,-1.617067515E0,1.574859828E-1,-3.791231718E0,4.124699640E0
1.475516871E1,-1.343895979E0,1.366862673E-1,-3.647227660E0,3.889345593E0
1.476513742E1,-1.101960268E0,-2.848061800E-2,-3.460964021E0,3.632271952E0
1.477510742E1,-8.726364174E-1,-2.274917722E-1,-2.882469156E0,3.020244238E0
1.478507642E1,-4.234962881E-1,-4.999299216E-1,-2.157389857E0,2.254686237E0
1.479504542E1,1.070053255E-1,-7.267650515E-1,-1.548757857E0,1.714143658E0
1.480501442E1,3.092247373E-1,-7.577962250E-1,-1.022900212E0,1.310038129E0
1.481498442E1,4.857041576E-1,-6.639408123E-1,-4.968794292E-1,9.610489572E-1
1.482495342E1,7.488235264E-1,-5.775101942E-1,-1.658270359E-1,9.600798424E-1
1.483492242E1,9.658867163E-1,-5.528279275E-1,1.278897160E-1,1.120228390E0
1.484489242E1,1.109009379E0,-5.598554036E-1,5.410007644E-1,1.354998784E0
1.485486142E1,1.206700127E0,-4.892049587E-1,1.085791694E0,1.695402693E0
1.486483042E1,1.328122384E0,-3.052550626E-1,1.613663120E0,2.112107570E0
1.487479942E1,1.494360040E0,-1.995245397E-1,2.175924361E0,2.647181293E0
1.488476942E1,1.616487472E0,-1.129073954E-1,2.460265102E0,2.945960658E0
1.489473842E1,1.593586705E0,-1.874395144E-1,2.511725278E0,2.980506002E0
1.490470742E1,1.697904249E0,-4.659353793E-3,2.868790764E0,3.333595806E0
1.491467642E1,1.456278879E0,5.705771506E-2,2.950921925E0,3.291191876E0
1.492464642E1,1.011223468E0,8.464195490E-2,3.228494514E0,3.384215417E0
1.493461542E1,5.649125142E-1,7.895290643E-2,3.158302783E0,3.209398103E0
1.494458442E1,2.093861613E-1,-1.133424282E-2,2.976036885E0,2.983415253E0
1.495455342E1,1.322779052E-1,-2.314649552E-2,2.782960070E0,2.786198119E0
1.496452342E1,1.503319144E-2,-2.689748436E-2,2.555478823E0,2.555664588E0
1.497449242E1,-9.330431253E-2,-5.440746456E-2,2.727054842E0,2.729192917E0
1.498446142E1,-1.701130450E-2,5.646860808E-2,2.975819954E0,2.976404288E0
1.499443142E1,9.500848353E-3,1.012714362E-1,2.938951505E0,2.940711158E0
1.500440042E1,1.114877645E-1,8.303397059E-2,3.000593437E0,3.003811768E0
1.501436942E1,3.110665371E-1,-4.305158705E-2,2.945115055E0,2.961810007E0
1.502433842E1,5.663738065E-1,-3.084856492E-1,2.655650983E0,2.732841896E0
1.503430842E1,8.436766932E-1,-6.763231686E-1,2.182539901E0,2.435710124E0
1.504427742E1,1.159623536E0,-9.994014215E-1,1.709939280E0,2.295086553E0
1.505424642E1,1.487235647E0,-9.636638242E-1,1.265014116E0,2.177332898E0
1.506421542E1,1.726579871E0,-7.981686178E-1,8.902192873E-1,2.100152750E0
1.507418542E1,1.766112019E0,-6.884552640E-1,6.943007255E-1,2.018706470E0
1.508415442E1,1.583678014E0,-6.561745405E-1,5.987829494E-1,1.815803431E0
1.509412342E1,1.316307938E0,-6.905023742E-1,4.356772077E-1,1.548959246E0
1.510409242E1,1.070491358E0,-7.349230868E-1,8.718023121E-2,1.301408500E0
1.511406242E1,8.620019402E-1,-7.878099829E-1,-2.035398227E-1,1.185377734E0
1.512403142E1,7.969408487E-1,-8.460231078E-1,-4.124444658E-1,1.233280281E0
1.513400042E1,8.279307993E-1,-9.208896875E-1,-7.105466294E-1,1.427719769E0
1.514397042E1,6.319030407E-1,-8.831535119E-1,-1.071049109E0,1.525256625E0
1.515393942E1,2.465838084E-1,-6.936855984E-1,-1.700235826E0,1.852783082E0
1.516390842E1,6.348468214E-3,-6.788804483E-1,-2.390537640E0,2.485073274E0
1.517387742E1,-4.921835303E-2,-7.761541432E-1,-2.999789445E0,3.098963442E0
1.518384742E1,6.591522351E-2,-7.981952226E-1,-3.617829030E0,3.705421341E0
1.519381642E1,-5.295384675E-2,-5.205027652E-1,-4.459001872E0,4.489590731E0
1.520378542E1,-3.225426480E-1,-3.291222274E-1,-4.972011430E0,4.993320825E0
1.521375442E1,-5.304450783E-1,-1.916957027E-1,-5.105610952E0,5.136670363E0
1.522372442E1,-5.620261824E-1,-1.113017499E-2,-4.872445627E0,4.904765407E0
1.523369342E1,-6.869443434E-1,8.527754724E-2,-4.384506590E0,4.438813223E0
1.524366242E1,-9.860061814E-1,8.506529331E-3,-3.682515022E0,3.812243098E0
1.525363242E1,-1.134751600E0,-9.550549686E-2,-2.906567870E0,3.121685327E0
1.526360142E1,-7.363084383E-1,-2.293254590E-1,-2.011968434E0,2.154705841E0
1.527357042E1,-3.425174676E-1,-1.889685613E-1,-1.149589494E0,1.214324231E0
1.528353942E1,-2.119341586E-1,-7.381875873E-2,-6.173940521E-1,6.569175841E-1
1.529350942E1,-1.026952332E-1,-1.279955506E-2,-1.982188565E-1,2.236087087E-1
1.530347842E1,1.194447286E-1,6.656762660E-2,3.553937674E-2,1.412846043E-1
1.531344742E1,4.010425414E-1,7.618980467E-2,9.137736261E-2,4.183178561E-1
1.532341642E1,6.264389639E-1,-4.149535060E-2,1.227517676E-1,6.396996452E-1
1.533338642E1,7.170883481E-1,-1.501301855E-1,2.803693128E-1,7.844499494E-1
1.534335542E1,7.029930501E-1,-1.884563452E-1,3.702532965E-1,8.165797732E-1
1.535332442E1,6.489275014E-1,-1.662234771E-1,5.904828268E-1,8.929765480E-1
1.536329442E1,4.738165854E-1,-2.243635118E-2,9.655109596E-1,1.075740192E0
1.537326342E1,2.934341121E-1,3.830452502E-2,1.308064826E0,1.341120578E0
1.538323242E1,3.181595752E-1,-3.553469896E-2,1.562239197E0,1.594703590E0
